superpattern 	subpattern 	confidence
1549054	1332529	0.15
1294003	262590	0.208
59269	662797	0.019
161397	60393	0.301
244456	1249320	0.208
24064	759186	0.0020
156965	1082773	0.208
312259	15260	0.096
59794	24583	0.014
1176	512357	0.0010
10364	56939	0.0
72459	19533	0.012
207722	1612	0.15
754	331165	0.0060
157800	59279	0.208
640913	459639	0.15
1135157	1586931	0.208
1197553	920731	0.208
5804	7599	0.053
239032	413246	0.208
46799	1183	0.044
1279547	1285626	0.019
750841	258469	0.208
416420	202176	0.117
1410484	193343	0.208
1091406	160460	0.208
1176160	58900	0.137
864	40989	0.0
790030	664414	0.208
1431534	267048	0.208
56541	1193532	0.0
644	1194291	0.02
46920	399201	0.04
10466	864	0.032
1201	802743	0.0090
587031	400566	0.208
256137	509924	0.208
399263	370956	0.15
1469552	1228862	0.208
1602411	50546	0.15
48824	60621	0.076
1193232	1666	0.059
1401987	1525285	0.208
334	69727	0.0010
406757	28340	0.117
8093	772081	0.0030
41010	872387	0.0030
514434	17555	0.096
432434	246710	0.208
302764	111948	0.15
1287659	8272	0.02
6726	1108235	0.056
287946	273373	0.117
986190	264397	0.117
790085	1197679	0.15
55747	563771	0.024
1610681	1607842	0.208
347179	662959	0.208
13608	5239	0.0030
19534	980292	0.0010
1371314	1212088	0.208
119446	60820	0.09
14479	48707	0.0
250648	7860	0.208
1555348	901693	0.15
1091680	160378	0.208
1395341	1197541	0.15
346498	579287	0.231
801567	1841	0.117
633943	72678	0.208
123	71377	0.0010
503457	110234	0.208
4014	1289911	0.0080
50874	38832	0.089
800911	760394	0.0030
1083074	982604	0.208
271081	575792	0.208
1197541	845459	0.208
13471	64351	0.0
461003	189463	0.15
59590	4464	0.0040
22676	27	0.0040
32058	1361576	0.0010
147031	87817	0.0070
264271	707818	0.208
1371415	1211296	0.208
75504	10264	0.0050
157893	59267	0.208
24979	11945	0.031
370894	1395159	0.15
59590	4459	0.0030
106028	203414	0.071
1315167	19532	0.208
370931	1395122	0.15
24916	822258	0.0030
1354702	1276205	0.208
1422874	51605	0.208
262859	48511	0.096
1083060	792127	0.208
231793	1336356	0.15
104152	1424572	0.0030
50623	76541	0.0060
428758	650941	0.027
248999	19703	0.145
258469	750841	0.208
412265	239174	0.208
118465	446114	0.137
4219	428768	0.071
861266	159017	0.096
220189	37213	0.12
787530	1171526	0.15
1835	792001	0.0060
1252730	4135	0.208
544	1422436	0.03
640733	1387846	0.301
1666	1181277	0.0
920569	1487446	0.208
1318108	31701	0.15
4282	220777	0.051
52818	46620	0.016
1610611	1607809	0.208
30577	16395	0.0020
213990	1651	0.565
894981	15104	0.208
1534427	373859	0.208
151292	16097	0.138
774185	1549041	0.208
641120	459932	0.15
1489400	710462	0.208
240941	1023714	0.231
920713	736984	0.208
1103456	25441	0.0020
1471625	2420	0.208
68950	32468	0.038
112499	28198	0.0030
214970	232074	0.208
260490	1293834	0.15
312788	315635	0.096
87818	147036	0.0080
156787	982715	0.15
10364	6894	0.0010
537818	258862	0.208
264415	650953	0.208
346517	569176	0.231
6595	1107870	0.056
37213	32816	0.03
46035	353409	0.0010
59750	1494671	0.0030
8557	505130	0.063
14734	1250323	0.0010
745153	1471633	0.15
34647	34063	0.3
1182	48827	0.0090
60819	834489	0.0030
11150	865	0.059
15876	960427	0.015
10640	69467	0.0
1390993	1468839	0.208
118678	948964	0.017
791838	113926	0.208
32526	3786	0.0020
71352	25627	0.0040
42333	4046	0.016
1324521	28403	0.208
287960	1563683	0.158
609679	31799	0.208
32823	54412	0.071
1538110	939749	0.208
696093	1170851	0.208
1527557	1469932	0.117
736935	1197689	0.208
16096	154341	0.0
288829	44085	0.071
778968	608625	0.15
1611313	156541	0.15
11935	80415	0.0010
672341	790022	0.15
496815	109059	0.096
426492	6899	0.208
1263891	679172	0.208
26547	485714	0.083
1500474	1577	0.208
1275020	1499632	0.15
103236	13478	0.0030
1130399	403833	0.208
790005	1197567	0.208
1296123	50150	0.15
139522	55980	0.0090
117111	1480486	0.067
859737	407185	0.208
680479	75993	0.096
412297	239187	0.15
4752	59597	0.0
996195	66039	0.208
1504711	1422539	0.15
271118	575807	0.208
415671	127642	0.15
1595746	1097524	0.301
3402	744034	0.083
1622954	579886	0.15
1114737	1082789	0.15
846099	1538789	0.117
68844	13478	0.0020
66683	181894	0.08
1289626	2007	0.108
771619	19497	0.046
6028	400303	0.013
17554	4752	0.0090
1255178	1114265	0.15
1082955	156889	0.208
234034	424542	0.117
459934	1495873	0.15
364233	435915	0.208
343039	200571	0.15
1263356	678833	0.208
4460	104131	0.0
534621	640895	0.071
1514261	1109098	0.15
1199	606588	0.0020
627677	648427	0.071
59884	818313	0.083
1211935	1371402	0.208
1371332	540366	0.208
30296	146267	0.0050
429351	182520	0.117
412642	240728	0.15
1504	1244792	0.0
1143522	46811	0.096
16097	57492	0.0
2132	30201	0.0
1490749	281654	0.096
13607	1530354	0.0
259656	509618	0.208
53398	702214	0.019
406544	707753	0.208
46092	55746	0.019
335	17105	0.0
24735	1608203	0.0040
156942	983333	0.208
344879	1090874	0.117
16096	154379	0.0
1292179	1331707	0.15
1091339	354295	0.208
663057	342947	0.208
45	6892	0.0060
138012	1613235	0.056
1622959	1595728	0.15
791810	1192	0.208
403893	1494807	0.208
4045	136630	0.0010
1118713	1094143	0.0070
1613239	157266	0.15
20073	25171	0.0020
1004376	609682	0.208
63226	864	0.0020
48820	370487	0.047
281774	571133	0.208
586970	400450	0.208
1252096	915018	0.15
583017	1253387	0.208
5236	4515	0.0030
5166	9180	0.096
341	29372	0.0030
346363	412598	0.117
1494	1191929	0.0
1229197	1468760	0.208
1498	141744	0.0
16096	154395	0.0
973916	537858	0.208
306371	1544032	0.15
697624	1214879	0.117
278264	789211	0.01
1303974	209200	0.15
1527530	1470041	0.117
1623035	499701	0.208
986206	263970	0.15
399243	370977	0.15
267088	1468	0.198
800911	26365	0.0030
534380	1047816	0.208
262479	3838	0.188
1555601	875611	0.208
221639	413	0.071
207708	1378	0.15
1197347	789889	0.208
36872	1367583	0.0030
983432	1082865	0.15
31015	419025	0.0020
459595	399236	0.15
1114727	791843	0.15
789240	736953	0.208
312300	48822	0.071
51332	476490	0.0060
400543	586959	0.208
43238	35138	0.127
863	46331	0.0
6894	1457900	0.0
4032	1534339	0.027
795093	108064	0.208
570799	281858	0.208
1293963	1175150	0.208
42366	996201	0.0010
1151904	755352	0.117
27897	789478	0.0
1082731	157133	0.208
1079704	889290	0.208
242910	1260098	0.208
36614	607538	0.056
144629	28250	0.0020
1315817	1303923	0.02
1038975	132079	0.208
1607773	1610612	0.15
24017	1091571	0.0090
1110920	90005	0.083
90001	1110124	0.063
37240	32602	0.078
1666	1181224	0.0
50796	432099	0.0020
237917	355	0.188
1504962	411	0.15
672309	920734	0.15
1451225	754370	0.208
4163	46764	0.071
1114718	3086	0.117
12995	12983	0.0010
2132	30269	0.0
16091	15104	0.0
70601	56558	0.015
1414664	1414473	0.208
1197513	1194286	0.15
983426	1082957	0.208
1592832	277077	0.013
1287683	8266	0.02
250713	58314	0.083
153285	1616952	0.0050
15863	48089	0.023
647992	1494670	0.208
8273	71588	0.0020
75195	90494	0.071
787515	104148	0.208
1197591	1395191	0.208
1923	724061	0.043
509426	1197758	0.208
932221	18619	0.208
1395111	1354750	0.15
623317	865	0.208
28584	86327	0.0010
6725	1108258	0.056
1543483	306255	0.208
1194282	660	0.376
1596	66704	0.019
428768	736999	0.027
1538103	939745	0.208
148652	226502	0.0060
9580	109535	0.0
5605	936135	0.096
20354	1250242	0.0030
1247982	11285	0.208
1548939	822259	0.117
1261807	1051	0.013
256205	509898	0.208
415610	1309008	0.208
1133080	36222	0.15
983371	258017	0.15
47453	12229	0.0010
22010	1051	0.035
992982	746197	0.15
7237	30154	0.0
186103	847601	0.208
778664	608312	0.15
128195	1319541	0.051
652469	17054	0.096
92694	467489	0.185
1314494	479357	0.301
13085	4460	0.022
1230807	409510	0.02
1082784	66920	0.208
1082943	791797	0.208
786065	97018	0.083
127846	220212	0.071
1564078	292049	0.15
778632	608346	0.15
83661	27633	0.027
162566	58340	0.168
35554	1097941	0.042
1078584	315586	0.117
25628	814330	0.0
569097	345049	0.301
1328489	1122431	0.15
59055	983384	0.0010
666213	1293958	0.15
55747	526169	0.019
53578	129920	0.0
509854	256187	0.208
1233058	774790	0.06
257948	983263	0.208
588582	839469	0.208
1145835	1162450	0.15
509575	259478	0.208
822711	3355	0.096
1395087	509325	0.15
24300	76032	0.0010
1487424	647890	0.208
1249465	1143228	0.208
508311	384161	0.208
70758	6385	0.0070
214403	328428	0.117
1097404	3161	0.208
258225	258464	0.208
1504	944977	0.0
39461	143224	0.022
90194	3092	0.071
34714	335	0.0070
859641	289531	0.15
28296	6894	0.0010
311847	1654	0.487
496087	107669	0.208
1079823	1114728	0.208
409527	882781	0.117
745146	1667	0.15
1395166	289565	0.301
75300	334	0.04
754664	1114238	0.096
35371	1097868	0.042
9690	334	0.0030
335	150969	0.0
1401378	122247	0.208
97924	768765	0.01
1403224	51295	0.089
38355	30914	0.01
1026	1391077	0.0020
315726	72058	0.096
1197553	1394982	0.208
464158	986231	0.208
64748	3160	0.125
1465270	807088	0.208
231273	107584	0.188
127138	1232988	0.098
57210	29975	0.026
1469699	1312584	0.208
104172	1232046	0.0050
28296	12994	0.0010
1497	62063	0.0
231654	1548612	0.15
785376	49	0.071
315501	24884	0.208
1197542	985862	0.208
1540164	32010	0.04
395087	1110388	0.208
1451693	1527912	0.15
58306	814644	0.095
15174	18991	0.055
1469493	1228857	0.208
84396	650950	0.015
399407	1395125	0.208
9690	394	0.0020
288350	209140	0.173
1217264	407129	0.188
1222437	25582	0.117
1092472	761	0.208
410158	1230980	0.117
220749	1395340	0.15
25597	19485	0.0030
664384	789921	0.208
844383	1150694	0.208
76996	1498254	0.056
177023	168955	0.096
25004	1494	0.0020
1520210	1490996	0.208
66918	3083	0.083
1078520	277110	0.117
56756	882796	0.063
1079124	315620	0.117
53371	407574	0.0070
1330075	3417	0.208
36847	1367568	0.0020
1483794	448623	0.208
4009	1260247	0.0080
16971	1122313	0.081
42490	1237699	0.056
26544	4522	0.158
28584	9577	0.0060
1133627	1586745	0.208
1175096	4753	0.083
1480485	117123	0.0
31568	11935	0.0050
571634	6643	0.15
22711	334	0.0060
1469644	1228905	0.208
1494727	1130355	0.208
15106	14479	0.027
3753	1294013	0.0
694937	333104	0.208
19515	1194249	0.0
37417	15103	0.0050
59749	1494674	0.0030
33003	29123	0.0070
1255028	1608113	0.15
400066	1395340	0.15
1252760	263529	0.15
1553478	3086	0.117
1328487	1122205	0.208
16096	139531	0.0
14013	434118	0.0010
1260279	243536	0.208
919084	582946	0.208
15554	128647	0.0
1362372	19497	0.15
2132	95324	0.0
1167747	425735	0.208
859647	4287	0.15
789238	4289	0.301
193367	193642	0.208
776654	1360055	0.032
1124230	498495	0.208
791941	1082917	0.208
25587	1222478	0.0010
407061	1217220	0.15
1498802	66894	0.208
6646	370581	0.108
20096	4459	0.0090
1395096	370999	0.15
370662	399919	0.15
50267	27222	0.0010
4513	696692	0.0
7960	819562	0.096
271093	575784	0.208
1188	1250008	0.0030
482065	724472	0.15
242730	58748	0.15
1044493	12229	0.117
1468941	1390990	0.208
1405006	1319340	0.208
1202	221591	0.0010
490001	1005632	0.208
864	40883	0.0
1414669	371221	0.208
335	24512	0.0
5274	115740	0.0050
149927	75457	0.0010
1558197	934173	0.15
407102	222244	0.117
1214819	1132641	0.15
714326	406939	0.117
366468	171938	0.117
189905	1298	0.15
46778	859703	0.083
846795	756990	0.04
1132433	1214557	0.208
312259	5424	0.096
4452	16158	0.062
315	507032	0.063
334	69885	0.0010
1439922	460256	0.208
1371342	1214865	0.208
1212457	83505	0.15
1571363	4016	0.096
263166	539239	0.208
104532	16097	0.016
49548	412175	0.0010
27776	44995	0.0
1294362	31804	0.208
56129	944980	0.0
136006	1595	0.013
791836	4012	0.208
132092	1360004	0.032
1496971	336	0.0050
1400802	650951	0.208
16061	28131	0.0010
156873	1612469	0.15
690099	986209	0.208
60613	15235	0.022
547072	3751	0.158
412298	346388	0.15
723877	95634	0.15
345232	456822	0.096
13452	1254990	0.012
73793	8265	0.027
4131	157097	0.0070
1499642	1275025	0.096
1404840	289511	0.208
1160303	17612	0.12
1371474	527408	0.208
50178	57108	0.0010
382109	724533	0.208
306376	1544045	0.15
666046	1294010	0.15
664768	789919	0.208
1612528	156706	0.15
608604	778861	0.117
1395125	399407	0.208
1261863	190857	0.083
107733	496126	0.035
3840	1160282	0.0010
1498	97339	0.0010
1560876	91683	0.117
156483	1611748	0.208
1097175	35545	0.15
50321	16096	0.0080
1504	1412568	0.0
341	136871	0.0020
791792	1608137	0.208
395075	914286	0.208
758372	678332	0.208
1608139	66871	0.15
26171	57140	0.0090
740637	1666	0.208
277073	1592823	0.15
1469708	1228750	0.208
85671	385313	0.023
16428	799422	0.0
1114620	1255345	0.15
3840	82348	0.0020
491721	16097	0.15
109039	20095	0.064
304662	1544097	0.15
1504	932536	0.0
358931	916971	0.117
370589	664440	0.208
1371412	527366	0.208
118787	1498808	0.021
96925	1480475	0.035
1170	69425	0.0050
1051	4463	0.0
128592	566475	0.044
1507342	1564253	0.208
56110	1288801	0.047
52019	25151	0.011
1500367	1588	0.208
1203528	33720	0.231
111685	36509	0.071
335	24539	0.0
4294	370677	0.098
48814	5761	0.042
1185	919267	0.0030
459662	141539	0.15
3160	32441	0.028
67738	1314683	0.0
219937	5667	0.096
1498808	8329	0.208
1622955	580081	0.15
25604	1261801	0.0080
1354764	1023	0.208
68950	32780	0.078
18755	430093	0.016
305747	113981	0.15
1469633	1228841	0.208
28204	10515	0.0030
1395123	399406	0.15
70599	80507	0.0080
150336	1186082	0.0060
247911	72704	0.096
668901	1150397	0.15
790011	1394973	0.208
61490	1584040	0.012
1382345	1538941	0.208
792112	4007	0.208
16982	72861	0.0080
302790	111950	0.15
1331792	1292172	0.208
679164	1263899	0.15
59801	1197763	0.0030
14759	1223778	0.0
1177	1114732	0.0030
59599	328418	0.0030
1153447	14467	0.208
933598	406965	0.117
1197728	736780	0.208
1494497	49	0.208
499905	545324	0.208
428759	790080	0.027
31104	19497	0.029
1082904	791997	0.208
1197674	789894	0.208
4216	59801	0.083
986179	1197572	0.117
193368	1410462	0.208
257923	1186	0.15
797320	662986	0.208
1220854	1499167	0.208
785970	4045	0.15
76630	50546	0.024
94327	70888	0.158
62706	32441	0.108
335	24457	0.0010
1473356	56165	0.089
770024	44561	0.208
121738	9310	0.015
423810	69323	0.083
4196	199913	0.071
537643	263699	0.208
224555	73237	0.208
509585	259622	0.208
948352	275948	0.208
789235	664470	0.15
370921	6770	0.301
1360434	723359	0.208
396423	25639	0.0020
509798	259666	0.208
1527528	641095	0.117
1082974	791930	0.208
48847	77025	0.034
823695	218783	0.208
11935	27063	0.0
11935	14955	0.0
53170	44	0.036
459751	400080	0.15
1192	1612459	0.0080
1211999	1371259	0.15
1527498	1620589	0.208
27937	16097	0.0040
63671	45997	0.0
3752	547069	0.0010
1134962	1586721	0.208
50796	760	0.012
59760	24883	0.016
647875	1487385	0.208
1194	33206	0.068
5814	104176	0.022
104103	1391006	0.0040
141379	1022339	0.047
104150	1391073	0.0040
512412	4001	0.208
344128	31612	0.15
708	32510	0.012
1093537	148654	0.15
761988	21082	0.15
394592	472685	0.117
5235	1328902	0.0030
1549061	774187	0.117
336	64471	0.0010
7161	669051	0.015
1260250	242915	0.208
16893	50611	0.0020
17098	12164	0.0030
1051	4514	0.0010
987724	132093	0.117
608969	779009	0.117
1467067	246709	0.208
1354775	1487363	0.208
724163	3417	0.208
1510555	1572594	0.208
812692	904998	0.208
712546	48138	0.208
1527891	1470059	0.15
1422546	473	0.51
1510641	104180	0.15
31015	12231	0.0020
661069	1053157	0.301
19532	21058	0.0
263715	539281	0.208
498398	113298	0.03
17400	1513970	0.0090
918322	925947	0.208
1354764	1047	0.208
385117	604420	0.15
1612450	66871	0.15
578527	3415	0.301
459759	400058	0.15
146917	40781	0.012
78663	70233	0.0090
1212025	1371373	0.15
777015	1353515	0.208
64128	31020	0.0040
122382	919452	0.071
237894	34806	0.15
567194	1171637	0.208
1132683	1319347	0.208
66191	271760	0.027
1275764	1487388	0.208
56054	1589772	0.0020
1304107	1249102	0.152
2132	30154	0.0
62189	1256552	0.017
28337	491086	0.0
54103	864	0.011
24387	9716	0.0020
1447324	463855	0.096
10140	1110552	0.0010
59824	865	0.0030
225660	62460	0.208
156797	1611340	0.15
1471735	2560	0.208
1213108	11502	0.15
257928	983403	0.208
59798	672296	0.0040
262404	264448	0.133
135425	1312588	0.032
571632	1217219	0.117
43258	35128	0.12
663033	342976	0.15
1288134	17618	0.117
336	40996	0.0
1498874	1249019	0.208
11294	662717	0.04
26067	1494	0.0060
345242	456813	0.117
32737	27897	0.0060
982714	258849	0.15
72379	8185	0.04
328421	38768	0.011
403565	462306	0.117
4132	512447	0.0070
28404	1324524	0.012
50254	335	0.0040
1468945	1391011	0.208
1176056	1289393	0.083
790003	664416	0.208
1527570	1469921	0.15
532757	775693	0.3
62860	595842	0.0020
60844	1563476	0.0020
33058	40777	0.0090
537640	263694	0.15
1608151	1610495	0.15
4190	1394969	0.083
723942	150675	0.117
925927	918326	0.208
2132	30133	0.0
1583244	797203	0.208
1110534	29367	0.0010
336	1893	0.0010
344160	662960	0.208
160434	1091384	0.208
57146	27936	0.0010
1317772	1188	0.15
1249113	1422652	0.15
10583	15103	0.0030
983221	1079777	0.208
59178	1141552	0.0070
78484	78192	0.0010
1183	156922	0.0040
54410	2450	0.0050
10576	941838	0.012
3416	553118	0.063
124	24884	0.0010
105650	1297551	0.095
1666	1472340	0.0
135082	335	0.0070
15104	27950	0.0010
2631	331524	0.096
111824	1233044	0.037
97023	1249486	0.015
1422546	1504694	0.15
35199	288365	0.0070
1504854	583	0.15
1139871	901823	0.15
32527	1479109	0.019
512408	307746	0.208
335	56329	0.0010
30185	22713	0.0070
1188717	50662	0.15
72700	247914	0.0010
157101	1079779	0.15
174584	51284	0.376
1607806	1610663	0.15
327901	1024366	0.096
938539	75363	0.208
640890	850766	0.15
51289	370480	0.035
42017	543327	0.015
5962	150867	0.0070
1590	48829	0.043
156750	982704	0.208
1395150	1197757	0.15
985865	689817	0.117
65973	8270	0.017
895214	58290	0.071
847545	1125675	0.301
1499636	1275026	0.117
193841	257934	0.056
1082724	157147	0.208
1082784	791877	0.208
3776	1090862	0.071
103	1360606	0.063
1243871	4882	0.15
490204	1005217	0.208
37554	113126	0.096
1215680	106888	0.208
255310	33870	0.208
1217128	571268	0.096
244544	112700	0.117
1444148	19709	0.158
144622	4820	0.0040
690110	986224	0.208
1422441	1499413	0.15
14955	59313	0.0010
23246	1498	0.0030
262531	666285	0.231
1504	116537	0.0
244328	1249429	0.208
671990	84390	0.15
1548319	54645	0.208
1180	24837	0.013
406514	707614	0.208
491842	29542	0.15
1058313	17602	0.117
56543	29894	0.0020
407082	1217208	0.15
789804	4055	0.208
662949	344157	0.208
6737	399424	0.056
35483	1097855	0.03
459606	404040	0.15
26570	4509	0.158
65070	417025	0.021
4703	1108566	0.032
59754	1171	0.021
1078581	315551	0.117
852989	22679	0.208
66388	4458	0.012
62123	72330	0.071
1098	1551029	0.0
1272070	237036	0.208
287944	1563684	0.231
1409238	1414510	0.208
58291	797785	0.0
50	1153136	0.0010
1495889	459574	0.208
6606	1107865	0.056
1133674	1586764	0.208
19497	30914	0.0
26179	56184	0.01
1453614	56166	0.14
1438834	1609754	0.25
223402	10203	0.208
1097208	1595657	0.231
821722	409288	0.117
1497	1472317	0.0
220197	37253	0.137
869253	195360	0.15
890812	770923	0.189
645137	319067	0.301
1167420	182579	0.0010
278758	396769	0.137
815	789834	0.043
400260	1427795	0.083
8272	119342	0.0
865	151292	0.0
490221	169934	0.208
36555	27618	0.012
1527588	1469890	0.15
4823	25576	0.0020
845423	986195	0.208
1249284	1022	0.208
26196	469346	0.0010
156472	1083051	0.15
91060	58292	0.011
78543	1401755	0.044
370654	1394978	0.15
4025	1082745	0.0090
460256	1439922	0.043
933554	406983	0.117
51284	174584	0.0080
1354424	1275491	0.208
1141601	24357	0.15
205379	237904	0.089
44856	1140057	0.0020
63684	514423	0.0
1197344	736756	0.208
259735	509707	0.208
974628	255492	0.208
1532161	179791	0.15
499701	1623035	0.208
56560	57203	0.018
1182	24094	0.0060
1487388	1354791	0.208
71372	122	0.0
45467	1542328	0.0020
8270	71548	0.0030
262685	665877	0.301
71348	181094	0.0
214396	37232	0.208
6757	1108274	0.056
1583899	814757	0.208
104179	1510610	0.0040
136003	70025	0.011
918811	789249	0.208
37240	32422	0.02
80481	32521	0.0040
983299	156996	0.15
571304	1217286	0.15
7599	70542	0.02
1253013	1268141	0.117
774508	1548974	0.208
1249284	1049	0.208
448412	1483785	0.15
335649	197428	0.208
1622943	1593	0.301
6899	8653	0.0
7237	30269	0.0010
462392	814669	0.188
1332596	1548999	0.208
895738	1243882	0.15
307958	512358	0.208
420372	5800	0.083
31765	1151458	0.0070
40042	330366	0.012
4016	156916	0.0030
104127	5802	0.0090
10759	8057	0.0
27926	991526	0.0020
395056	1110336	0.208
15197	461120	0.0040
13483	27893	0.0
335	56182	0.0
